,movieId,Unnamed: 0,title,overview,poster_path,video_key,genresId
74,147,1918,The 400 Blows,"For young Parisian boy Antoine Doinel, life is one difficult situation after another. Surrounded by inconsiderate adults, including his neglectful parents, Antoine spends his days with his best friend, Rene, trying to plan for a better life. When one of their schemes goes awry, Antoine ends up in trouble with the law, leading to even more conflicts with unsympathetic authority figures.",/12PuU23kkDLvTd0nb8hMlE3oShB_The_400_Blows.jpg,https://www.youtube.com/embed/SYCD1IBzzC0,16
75,148,5677,The Secret Life of Words,A touching story of a deaf girl who is sent to an oil rig to take care of a man who has been blinded in a terrible accident. The girl has a special ability to communicate with the men on board and especially with her patient as they share intimate moments together that will change their lives forever.,/5V7i63rodY56cGWmPATxumzj4xv_The_Secret_Life_of_Words.jpg,https://www.youtube.com/embed/iPAFnmmJf_Y,16
76,149,900,Akira,A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath that only two teenagers and a group of psychics can stop.,/5KlRFKKSbyCiyYpZSS3A6G5bW0K_Akira.jpg,https://www.youtube.com/embed/nA8KmHC2Z-g,"7,10,16"
77,150,3398,48 Hrs.,"A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him, in order to track down a killer.",/phNxblI8gWJxATAGd5G4Nts7GcL_48_Hrs..jpg,https://www.youtube.com/embed/kYFb2C44qME,"6,9,16"
78,152,979,Star Trek: The Motion Picture,"When a destructive space entity is spotted approaching Earth, Admiral Kirk resumes command of the Starship Enterprise in order to intercept, examine, and hopefully stop it.",/ffo56udrkF28ICTv3Xx1S9X6Dw4_Star_Trek:_The_Motion_Picture.jpg,https://www.youtube.com/embed/3LikvGkX9bw,"4,16"
79,153,4163,Lost in Translation,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",/wkSzJs7oMf8MIr9CQVICsvRfwA7_Lost_in_Translation.jpg,https://www.youtube.com/embed/1s4YQqnbnM8,"9,10,17,19"
80,154,982,Star Trek II: The Wrath of Khan,"It is the 23rd century. The Federation Starship U.S.S. Enterprise™ is on routine training maneuvers and Admiral James T. Kirk (William Shatner) seems resigned to the fact that this inspection may well be the last space mission of his career. But Khan is back. Aided by his exiled band of genetic supermen, Khan (Ricardo Montalban) - brilliant renegade of 20th century Earth - has raided Space Station Regula One, stolen a top secret device called Project Genesis, wrested control of another Federation Starship and sets out in pursuit of the Enterprise, determined to let nothing stand in the way of his mission: kill Admiral Kirk... even if it means universal Armageddon.",/uPyLsKl8Z0LOoxeaFXsY5MxhR5s_Star_Trek_II:_The_Wrath_of_Khan.jpg,https://www.youtube.com/embed/VlPL0rRyiRQ,16
81,155,6090,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",/qJ2tW6WMUDux911r6m7haRef0WH_The_Dark_Knight.jpg,https://www.youtube.com/embed/kmJLuwP3MbY,"5,9,16"
82,157,983,Star Trek III: The Search for Spock,Admiral Kirk and his bridge crew risk their careers stealing the decommissioned Enterprise to return to the restricted Genesis planet to recover Spock's body.,/yqEj0oPfKBMCz7YcCARHDgH7VFm_Star_Trek_III:_The_Search_for_Spock.jpg,https://www.youtube.com/embed/Vx3sY0_NwE8,"5,19"
83,158,5304,Knockin' on Heaven's Door,"Two young men, Martin and Rudi, both suffering from terminal cancer, get to know each other in a hospital room. They drown their desperation in tequila and decide to take one last trip to the sea. Drunk and still in pajamas they steal the first fancy car they find, a 60's Mercedes convertible. The car happens to belong to a bunch of gangsters, which immediately start to chase it, since it contains more than the pistol Martin finds in the glove box.",/9pTUCXcMDZurDmZRtOrnk9mjSFH_Knockin'_on_Heaven's_Door.jpg,https://www.youtube.com/embed/hTuU2LWdQlU,"1,9"
84,161,3346,Ocean's Eleven,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",/hQQCdZrsHtZyR6NbKH2YyCqd2fR_Ocean's_Eleven.jpg,https://www.youtube.com/embed/jDtocnE8uKs,"5,7,16"
85,162,1590,Edward Scissorhands,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,/1RFIbuW9Z3eN9Oxw2KaQG5DfLmD_Edward_Scissorhands.jpg,https://www.youtube.com/embed/M94yyfWy-KI,8
86,163,4927,Ocean's Twelve,"Danny Ocean reunites with his old flame and the rest of his merry band of thieves in carrying out three huge heists in Rome, Paris and Amsterdam – but a Europol agent is hot on their heels.",/4y8WH1lIpXp0qxUWkYmObhuMRIU_Ocean's_Twelve.jpg,https://www.youtube.com/embed/YqcQv3dt_hY,"11,13,17"
87,164,629,Breakfast at Tiffany's,"The names Audrey Hepburn and Holly Golightly have become synonymous since this dazzling romantic comedy was translated to the screen from Truman Capote’s best-selling novella. Holly is a deliciously eccentric New York City playgirl determined to marry a Brazilian millionaire. George Peppard plays her next-door neighbour, a writer who is “sponsored” by a wealthy Patricia Neal. Guessing who’s the right man for Holly is easy. Seeing just how that romance blossoms is one of the enduring delights of this gem-like treat set to Henry Mancini’s Oscar®-winning score and the Oscar®-winning Mancini-Johnny Mercer song “Moon River.”",/h3GDLoBUTiVFm4UMrok5tibFwqC_Breakfast_at_Tiffany's.jpg,https://www.youtube.com/embed/k2HFiE1DsKE,"2,7,10,18"
88,165,1384,Back to the Future Part II,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",/YBawEsTkUZBDajKbd5LiHkmMGf_Back_to_the_Future_Part_II.jpg,https://www.youtube.com/embed/0mbpOAdtaEQ,"7,10,17"
89,166,3273,The Party,"A thirteen-year-old French girl deals with moving to a new city and school in Paris, while at the same time her parents are getting a divorce.",/qxIbrx8xQuRAoceifhKhAldi5k9_The_Party.jpg,https://www.youtube.com/embed/gKCCz59QtVE,"10,16,19"
90,168,984,Star Trek IV: The Voyage Home,"Fugitives of the Federation for their daring rescue of Spock from the doomed Genesis Planet, Admiral Kirk (William Shatner) and his crew begin their journey home to face justice for their actions. But as they near Earth, they find it at the mercy of a mysterious alien presence whose signals are slowly destroying the planet. In a desperate attempt to answer the call of the probe, Kirk and his crew race back to the late twentieth century. However they soon find the world they once knew to be more alien than anything they've encountered in the far reaches of the galaxy!",/xY5TzGXJOB3L9rhZ1MbbPyVlW5J_Star_Trek_IV:_The_Voyage_Home.jpg,https://www.youtube.com/embed/dJ48euMArbQ,"11,16,17"
91,169,2569,Predator 2,"Ten years after a band of mercenaries first battled a vicious alien, the invisible creature from another world has returned to Earth—and this time, it’s drawn to the gang-ruled and ravaged city of Los Angeles. When it starts murdering drug dealers, detective-lieutenant Mike Harrigan and his police force set out to capture the creature, ignoring warnings from a mysterious government agent to stay away.",/7OAAsKvYwEq23ppBSq8NfJ0iUuo_Predator_2.jpg,https://www.youtube.com/embed/ciuvNsG10_E,"1,9,16"
92,170,4056,28 Days Later,"Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.",/w4SL5hv0qOanrN7GjwNgtjF1RtD_28_Days_Later.jpg,https://www.youtube.com/embed/MHMdWUeYudk,"7,9,10,17"
93,171,3804,The Party 2,A young French teenage girl after moving to a new city falls in love with a boy and is thinking of having sex with him because her girlfriends have already done it.,/x2oI5CA7lzGwY9NzZCCmZXzFBz7_The_Party_2.jpg,https://www.youtube.com/embed/340TrPK-QXg,"16,19"
94,172,981,Star Trek V: The Final Frontier,Capt. Kirk and his crew must deal with Mr. Spock's half brother who kidnaps three diplomats and hijacks the Enterprise in his obsessive search for God.,/uiXr41VLYsuug3CZbFrKLSNahuZ_Star_Trek_V:_The_Final_Frontier.jpg,https://www.youtube.com/embed/FwLbW_Dmh5I,"3,7,17"
95,173,717,"20,000 Leagues Under the Sea","A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo.","/heAEH85fdxEgV98LizHbQCL95iZ_20,000_Leagues_Under_the_Sea.jpg",https://www.youtube.com/embed/00bin2vxgGE,"3,10,17"
96,174,980,Star Trek VI: The Undiscovered Country,"On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.",/tvTOJD7Gz668GLy2nNdLRQvpPsv_Star_Trek_VI:_The_Undiscovered_Country.jpg,https://www.youtube.com/embed/geE1URQSDcs,19
97,175,846,The Big Blue,"Two men answer the call of the ocean in this romantic fantasy-adventure.  Jacques and Enzo are a pair of friends who have been close since childhood, and who share a passion for the dangerous sport of free diving. Professional diver Jacques opted to follow in the footsteps of his father, who died at sea when Jacques was a boy; to the bewilderment of scientists, Jacques harbors a remarkable ability to adjust his heart rate and breathing pattern in the water, so that his vital signs more closely resemble that of dolphins than men (he even considers a school of dolphins as his extended family).  As Enzo persuades a reluctant Jacques to compete against him in a free diving contest -- determining who can dive deeper and longer without scuba gear -- Jacques meets Johana, a beautiful insurance investigator from America, and he finds that he must choose between his love for her and his love of the sea.",/vbi56h6a1BGjnhq2RnUrcQZs2aV_The_Big_Blue.jpg,https://www.youtube.com/embed/82onGmBx9ZM,16
98,176,4908,Saw,"Obsessed with teaching his victims the value of life, a deranged, sadistic serial killer abducts the morally wayward. Once captured, they must face impossible choices in a horrific game of survival. The victims must fight to win their lives back, or die trying...",/pparEGTCxcTiImyVFoKD0LX11N8_Saw.jpg,https://www.youtube.com/embed/HKPy5RWuqNA,19
99,177,2193,The Fisher King,Two troubled men face their terrible destinies and events of their past as they join together on a mission to find the Holy Grail and thus to save themselves.,/5mb1IV53luUNTRyF3TSC77X1KZs_The_Fisher_King.jpg,https://www.youtube.com/embed/l9xGfrzpkM8,4
100,178,340,Blown Away,Blown Away tells the story of Jimmy Dove who works for the Boston bomb squad. Shortly after Dove leaves the force his partner is killed by a bomb that Dove thinks might have been made by someone he knows.,/lszv2OiImvhzcTtfxDaNiHhTK7J_Blown_Away.jpg,https://www.youtube.com/embed/lBV2BBawWlQ,"16,19"
101,179,5185,The Interpreter,"After Silvia Broome, an interpreter at United Nations headquarters, overhears plans of an assassination, an American Secret Service agent is sent to investigate.",/6Z5zcXO8yz0CObeqpfrDSnvBJYT_The_Interpreter.jpg,https://www.youtube.com/embed/a7O8mPlNlRY,"11,16"
102,183,3190,The Wizard,"Corey refuses to let his emotionally disturbed younger brother Jimmy be institutionalized, and the two run away together. They soon join forces with a resourceful girl, who notices that Jimmy has a special talent: he is a ""wizard"" at video games and can achieve the high score on absolutely everything he plays. Evading their parents and a sinister bounty hunter, the trio head for a climactic showdown at the national video game championships in California.",/wx3kPuzH8XhWxFg1gp6UaOw7rfT_The_Wizard.jpg,https://www.youtube.com/embed/UL39WARA8lQ,"4,7,19"
103,184,1202,Jackie Brown,"Jackie Brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. When the cops try to use Jackie to get to her boss, she hatches a plan — with help from a bail bondsman — to keep the money for herself.",/ewbLUXvm4riZL0aepy90o0vMesn_Jackie_Brown.jpg,https://www.youtube.com/embed/G7HkBDNZV7s,16
104,185,836,A Clockwork Orange,"In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?",/4sHeTAp65WrSSuc05nRBKddhBxO_A_Clockwork_Orange.jpg,https://www.youtube.com/embed/PUhh_g8Hk3w,"7,10,17"
105,186,5590,Lucky Number Slevin,"Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma. A film with many twists and turns.",/zX4Z8DzCsp7OtPpYoJmQNxCW9SI_Lucky_Number_Slevin.jpg,https://www.youtube.com/embed/mGQmSCQrKKQ,"11,19"
